dish	dishLabel	country	countryLabel
http://www.wikidata.org/entity/Q6009729	kağıt kebabı	http://www.wikidata.org/entity/Q43	Turkey
http://www.wikidata.org/entity/Q6032139	Babuko	http://www.wikidata.org/entity/Q43	Turkey
http://www.wikidata.org/entity/Q6032139	Babuko	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6035081	Q6035081		
http://www.wikidata.org/entity/Q6037556	Naiboa	http://www.wikidata.org/entity/Q717	Venezuela
http://www.wikidata.org/entity/Q6038836	Elbasan tava	http://www.wikidata.org/entity/Q43	Turkey
http://www.wikidata.org/entity/Q6041660	Q6041660	http://www.wikidata.org/entity/Q43	Turkey
http://www.wikidata.org/entity/Q6056817	Paciencias de Almazán		
http://www.wikidata.org/entity/Q6060099	patatas aliñás		
http://www.wikidata.org/entity/Q6066244	patatas a lo pobre		
http://www.wikidata.org/entity/Q6070788	Pegao		
http://www.wikidata.org/entity/Q6083159	Tırşik çorbası	http://www.wikidata.org/entity/Q43	Turkey
http://www.wikidata.org/entity/Q6090816	Q6090816		
http://www.wikidata.org/entity/Q6092760	Pulte	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q6095240	puçuko	http://www.wikidata.org/entity/Q43	Turkey
http://www.wikidata.org/entity/Q6107288	Revuelto Gramajo	http://www.wikidata.org/entity/Q414	Argentina
http://www.wikidata.org/entity/Q6117472	Devilled sauce		
http://www.wikidata.org/entity/Q6132427	Sopas	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q6147415	Titaina		
http://www.wikidata.org/entity/Q6151070	tostado		
http://www.wikidata.org/entity/Q6154023	Q6154023		
http://www.wikidata.org/entity/Q6192335	Jiggs dinner	http://www.wikidata.org/entity/Q16	Canada
http://www.wikidata.org/entity/Q6374193	Kasha varnishkes		
http://www.wikidata.org/entity/Q6387099	Kemplang	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q6393299	kerak telor	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q6395436	Ketoprak	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q6403206	Khushka Rice		
http://www.wikidata.org/entity/Q6404116	Kichadi	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q6406630	Q6406630		
http://www.wikidata.org/entity/Q6421494	Kuli-kuli	http://www.wikidata.org/entity/Q1033	Nigeria
http://www.wikidata.org/entity/Q6429813	konro	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q6434112	kotlet schabowy	http://www.wikidata.org/entity/Q36	Poland
http://www.wikidata.org/entity/Q6469786	Ladob	http://www.wikidata.org/entity/Q1042	Seychelles
http://www.wikidata.org/entity/Q6502741	pitepalt	http://www.wikidata.org/entity/Q34	Sweden
http://www.wikidata.org/entity/Q6515767	Q6515767		
http://www.wikidata.org/entity/Q6528443	Mataz		
http://www.wikidata.org/entity/Q6570706	chraime	http://www.wikidata.org/entity/Q27381	North Africa
http://www.wikidata.org/entity/Q6585018	Mafrum	http://www.wikidata.org/entity/Q948	Tunisia
http://www.wikidata.org/entity/Q6585018	Mafrum	http://www.wikidata.org/entity/Q1016	Libya
http://www.wikidata.org/entity/Q6754314	maque choux		
http://www.wikidata.org/entity/Q6778637	stuffed tomatoes		
http://www.wikidata.org/entity/Q115550020	mabo nasu	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q115607987	Q115607987		
http://www.wikidata.org/entity/Q115610227	Q115610227		
http://www.wikidata.org/entity/Q115616093	Shuizhu roupian		
http://www.wikidata.org/entity/Q115700524	Q115700524		
http://www.wikidata.org/entity/Q115708671	mushroom omelette		
http://www.wikidata.org/entity/Q115714347	zrazy à la Nelson		
http://www.wikidata.org/entity/Q115766697	Vieta (dish)		
http://www.wikidata.org/entity/Q115798940	Q115798940		
http://www.wikidata.org/entity/Q115801972	Possum pie		
http://www.wikidata.org/entity/Q115802987	Tinaktak		
http://www.wikidata.org/entity/Q115959653	Q115959653	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q116025408	Q116025408		
http://www.wikidata.org/entity/Q116039190	Q116039190	http://www.wikidata.org/entity/Q159	Russia
http://www.wikidata.org/entity/Q116204985	Q116204985	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q116250424	Q116250424	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q116250839	Q116250839	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q116269610	Q116269610		
http://www.wikidata.org/entity/Q116528331	Q116528331		
http://www.wikidata.org/entity/Q116622800	Q116622800	http://www.wikidata.org/entity/Q811	Nicaragua
http://www.wikidata.org/entity/Q116693687	Q116693687		
http://www.wikidata.org/entity/Q116698160	Q116698160	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q116698172	Q116698172	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q116739067	Bingka Barandam	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q116745181	Edo traditional food		
http://www.wikidata.org/entity/Q116779502	Buta Kara Jjigae Teishoku (Machikado-ya)		
http://www.wikidata.org/entity/Q116790224	Escargots à la bordelaise		
http://www.wikidata.org/entity/Q117220543	Dal curry		
http://www.wikidata.org/entity/Q117353679	Truite meunière	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q117354285	Pied de cochon grillé		
http://www.wikidata.org/entity/Q117378281	Q117378281		
http://www.wikidata.org/entity/Q117803607	Darnitsa bread	http://www.wikidata.org/entity/Q159	Russia
http://www.wikidata.org/entity/Q117803607	Darnitsa bread	http://www.wikidata.org/entity/Q212	Ukraine
http://www.wikidata.org/entity/Q117803607	Darnitsa bread	http://www.wikidata.org/entity/Q15180	Soviet Union
http://www.wikidata.org/entity/Q117862884	Q117862884	http://www.wikidata.org/entity/Q881	Vietnam
http://www.wikidata.org/entity/Q118189476	Q118189476		
http://www.wikidata.org/entity/Q118198446	Q118198446	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q118304282	Q118304282	http://www.wikidata.org/entity/Q36	Poland
http://www.wikidata.org/entity/Q118496624	umxhanxa	http://www.wikidata.org/entity/Q954	Zimbabwe
http://www.wikidata.org/entity/Q118574754	Pundut nasi	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q118725971	Q118725971		
http://www.wikidata.org/entity/Q118726793	Q118726793	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q118868071	Q118868071		
http://www.wikidata.org/entity/Q118895947	Bánh dày		
http://www.wikidata.org/entity/Q118901115	almond chicken		
http://www.wikidata.org/entity/Q118944641	Chuối nếp nướng		
http://www.wikidata.org/entity/Q118956893	Q118956893	http://www.wikidata.org/entity/Q23681	Northern Cyprus
http://www.wikidata.org/entity/Q119171326	Q119171326	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q119230232	Unha de caranguejo	http://www.wikidata.org/entity/Q155	Brazil
http://www.wikidata.org/entity/Q119442209	Q119442209		
http://www.wikidata.org/entity/Q119442468	Q119442468		
http://www.wikidata.org/entity/Q119520770	Adjidjat	http://www.wikidata.org/entity/Q262	Algeria
http://www.wikidata.org/entity/Q119541331	Q119541331	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q119541430	Satay Tuna	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q119541807	Koyabu	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q119580643	Q119580643	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q119580769	smothered pork chops		
http://www.wikidata.org/entity/Q119608124	jyu cheung fun	http://www.wikidata.org/entity/Q148	People's Republic of China
http://www.wikidata.org/entity/Q119819391	kulesha	http://www.wikidata.org/entity/Q212	Ukraine
http://www.wikidata.org/entity/Q119894990	ginger cake		
http://www.wikidata.org/entity/Q120014728	Chang-Wang noodles		
http://www.wikidata.org/entity/Q120069075	Lemon pepper wings		
http://www.wikidata.org/entity/Q120176394	peanuts and Coke		
http://www.wikidata.org/entity/Q120378681	Q120378681		
http://www.wikidata.org/entity/Q120395550	Salt and pepper chips		
http://www.wikidata.org/entity/Q120404251	Q120404251		
http://www.wikidata.org/entity/Q120599590	Kuzhimandi		
http://www.wikidata.org/entity/Q120600488	Mingau de tapioca	http://www.wikidata.org/entity/Q155	Brazil
http://www.wikidata.org/entity/Q120648396	Ħobż biż-żejt	http://www.wikidata.org/entity/Q233	Malta
http://www.wikidata.org/entity/Q120682642	Conch fritter		
http://www.wikidata.org/entity/Q120824242	Katt Bafla		
http://www.wikidata.org/entity/Q120841934	Ukanshin ryori	http://www.wikidata.org/entity/Q28025	Ryukyu Kingdom
http://www.wikidata.org/entity/Q120890947	nanbanbeccho		
http://www.wikidata.org/entity/Q120891123	gajitsuae		
http://www.wikidata.org/entity/Q121115158	Hash		
http://www.wikidata.org/entity/Q121295961	Q121295961	http://www.wikidata.org/entity/Q34	Sweden
http://www.wikidata.org/entity/Q121366296	Fritanga	http://www.wikidata.org/entity/Q750	Bolivia
http://www.wikidata.org/entity/Q121379458	evil jungle prince	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q121437693	Rock-Hard Food		
http://www.wikidata.org/entity/Q121600797	Q121600797		
http://www.wikidata.org/entity/Q121601792	Q121601792		
http://www.wikidata.org/entity/Q121788204	Q121788204	http://www.wikidata.org/entity/Q399	Armenia
http://www.wikidata.org/entity/Q121788204	Q121788204	http://www.wikidata.org/entity/Q199500	Gyumri
http://www.wikidata.org/entity/Q121788204	Q121788204	http://www.wikidata.org/entity/Q201063	Shirak Province
http://www.wikidata.org/entity/Q121994113	Q121994113		
http://www.wikidata.org/entity/Q122017831	Avellanate	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q122237637	Dhakai Biryani		
http://www.wikidata.org/entity/Q122335037	herazushi		
http://www.wikidata.org/entity/Q122362951	mukisoba		
http://www.wikidata.org/entity/Q122370327	Q122370327	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q122411411	Q122411411	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q122417599	Q122417599	http://www.wikidata.org/entity/Q1009	Cameroon
http://www.wikidata.org/entity/Q122451068	kutsuzoko no nitsuke		
http://www.wikidata.org/entity/Q122453617	Beggar's Purse		
http://www.wikidata.org/entity/Q122599104	Q122599104		
http://www.wikidata.org/entity/Q122644102	Macho Camacho	http://www.wikidata.org/entity/Q750	Bolivia
http://www.wikidata.org/entity/Q122650685	koi pla		
http://www.wikidata.org/entity/Q122676349	Q122676349	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q122677946	Q122677946		
http://www.wikidata.org/entity/Q122696086	Q122696086	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q41617095	Q41617095		
http://www.wikidata.org/entity/Q42363635	mutton biryani		
http://www.wikidata.org/entity/Q42364024	chicken biryani		
http://www.wikidata.org/entity/Q42364865	fish biryani		
http://www.wikidata.org/entity/Q42373854	potato biryani	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q42379629	beef biryani		
http://www.wikidata.org/entity/Q42380699	egg biryani		
http://www.wikidata.org/entity/Q42395119	Malabar biryani		
http://www.wikidata.org/entity/Q42396244	Delhi biryani		
http://www.wikidata.org/entity/Q42434444	Memoni biryani		
http://www.wikidata.org/entity/Q43635908	Q43635908		
http://www.wikidata.org/entity/Q44506308	injo-gogi-bap	http://www.wikidata.org/entity/Q423	North Korea
http://www.wikidata.org/entity/Q44909552	Q44909552	http://www.wikidata.org/entity/Q40	Austria
http://www.wikidata.org/entity/Q45344116	KafBikh	http://www.wikidata.org/entity/Q794	Iran
http://www.wikidata.org/entity/Q46485609	Q46485609		
http://www.wikidata.org/entity/Q47005562	mfarakeh		
http://www.wikidata.org/entity/Q47005642	Ewa Agoyin	http://www.wikidata.org/entity/Q1033	Nigeria
http://www.wikidata.org/entity/Q47465227	goan nevri	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q48753429	Q48753429		
http://www.wikidata.org/entity/Q48754199	Q48754199		
http://www.wikidata.org/entity/Q48754335	Q48754335		
http://www.wikidata.org/entity/Q48755607	Q48755607		
http://www.wikidata.org/entity/Q48758222	Steak au four	http://www.wikidata.org/entity/Q183	Germany
http://www.wikidata.org/entity/Q48774226	Pheasant under glass		
http://www.wikidata.org/entity/Q48780108	cipera	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q48808894	Fegatelli		
http://www.wikidata.org/entity/Q48880901	bánh đậu xanh	http://www.wikidata.org/entity/Q881	Vietnam
http://www.wikidata.org/entity/Q48976623	Cube toast		
http://www.wikidata.org/entity/Q50349154	Pannfisch		
http://www.wikidata.org/entity/Q50862300	Rendang Itiak	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q53014370	Stuffed Artichoke	http://www.wikidata.org/entity/Q1028	Morocco
http://www.wikidata.org/entity/Q53581962	Q53581962		
http://www.wikidata.org/entity/Q53844640	Broodje gezond		
http://www.wikidata.org/entity/Q53925330	Lapek bugih	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q53927047	Egyptian Martabak	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q54223338	salmon pizza		
http://www.wikidata.org/entity/Q54371849	chả trứng	http://www.wikidata.org/entity/Q881	Vietnam
http://www.wikidata.org/entity/Q54865035	rice soup		
http://www.wikidata.org/entity/Q55150793	Westfälisches Blindhuhn		
http://www.wikidata.org/entity/Q55556985	Q55556985		
http://www.wikidata.org/entity/Q55595875	Q55595875	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q55600023	Q55600023	http://www.wikidata.org/entity/Q142	France
http://www.wikidata.org/entity/Q55629186	Pasta all'Ortolana	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q55629806	phat kaphrao	http://www.wikidata.org/entity/Q869	Thailand
http://www.wikidata.org/entity/Q55632427	sambal shrimp	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q55673035	tava	http://www.wikidata.org/entity/Q399	Armenia
http://www.wikidata.org/entity/Q55693926	Bloke kavla	http://www.wikidata.org/entity/Q215	Slovenia
http://www.wikidata.org/entity/Q55712540	Q55712540		
http://www.wikidata.org/entity/Q55732697	yusanseul	http://www.wikidata.org/entity/Q884	South Korea
http://www.wikidata.org/entity/Q55736051	Q55736051		
http://www.wikidata.org/entity/Q55736560	Gaetteok	http://www.wikidata.org/entity/Q884	South Korea
http://www.wikidata.org/entity/Q55788413	Q55788413		
http://www.wikidata.org/entity/Q55806825	Pumpernickelsuppe		
http://www.wikidata.org/entity/Q55832714	Q55832714	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q55832716	Q55832716	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q55973978	Q55973978		
http://www.wikidata.org/entity/Q56040625	Q56040625	http://www.wikidata.org/entity/Q37	Lithuania
http://www.wikidata.org/entity/Q56231357	Q56231357	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56231369	asinan Bogor	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56231429	biapong	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56231471	carang mas	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56231484	Cilok Goreng	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56231486	Cilung	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56231570	es Goyang	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56231672	jenang grendul	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56231674	jenang krasikan	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56231696	Q56231696		
http://www.wikidata.org/entity/Q56231808	Q56231808	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56231883	Pepe	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56231954	Q56231954	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232037	Marrow and Rice	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232041	Q56232041	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232059	Pacri Nanas	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232060	pallu kacci	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232108	Q56232108	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232138	Q56232138	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232200	Q56232200	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232215	pindang patin	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232224	pothil	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232266	pork satay	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232277	Q56232277	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232291	rabbit satay	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232293	conch satay	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232343	Soto Bogor	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232363	Q56232363	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232372	Q56232372	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232374	sop ayam	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232377	Q56232377	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56232430	Q56232430	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q56241382	Q56241382		
http://www.wikidata.org/entity/Q56292893	brown shrimp as food		
http://www.wikidata.org/entity/Q56294997	veal stew		
http://www.wikidata.org/entity/Q56295002	Q56295002		
http://www.wikidata.org/entity/Q56295510	Q56295510		
http://www.wikidata.org/entity/Q56297683	wine soup		
http://www.wikidata.org/entity/Q56299804	Q56299804		
http://www.wikidata.org/entity/Q56300140	akassa	http://www.wikidata.org/entity/Q945	Togo
http://www.wikidata.org/entity/Q56300140	akassa	http://www.wikidata.org/entity/Q962	Benin
http://www.wikidata.org/entity/Q56300140	akassa	http://www.wikidata.org/entity/Q965	Burkina Faso
http://www.wikidata.org/entity/Q56300140	akassa	http://www.wikidata.org/entity/Q1008	Ivory Coast
http://www.wikidata.org/entity/Q131385571	Q131385571	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q131387128	Q131387128		
http://www.wikidata.org/entity/Q131441485	Q131441485		
http://www.wikidata.org/entity/Q131445509	Q131445509		
http://www.wikidata.org/entity/Q131531475	Q131531475		
http://www.wikidata.org/entity/Q131562730	Q131562730		
http://www.wikidata.org/entity/Q131564939	Q131564939		
http://www.wikidata.org/entity/Q131588338	Q131588338		
http://www.wikidata.org/entity/Q131589999	Q131589999		
http://www.wikidata.org/entity/Q131605468	Q131605468	http://www.wikidata.org/entity/Q36	Poland
http://www.wikidata.org/entity/Q131620445	Q131620445		
http://www.wikidata.org/entity/Q131659212	Q131659212		
http://www.wikidata.org/entity/Q131659239	Q131659239		
http://www.wikidata.org/entity/Q131660738	Eggs and tomato		
http://www.wikidata.org/entity/Q131677489	Q131677489		
http://www.wikidata.org/entity/Q131677556	Q131677556		
http://www.wikidata.org/entity/Q131680354	Q131680354		
http://www.wikidata.org/entity/Q131683895	Q131683895		
http://www.wikidata.org/entity/Q131684342	Q131684342		
http://www.wikidata.org/entity/Q131684959	Q131684959		
http://www.wikidata.org/entity/Q131693461	Q131693461		
http://www.wikidata.org/entity/Q131693492	Q131693492		
http://www.wikidata.org/entity/Q131693559	Q131693559		
http://www.wikidata.org/entity/Q131693741	Q131693741		
http://www.wikidata.org/entity/Q131699735	Q131699735		
http://www.wikidata.org/entity/Q131700077	Q131700077		
http://www.wikidata.org/entity/Q131700098	Q131700098		
http://www.wikidata.org/entity/Q131720008	csülök pékné módra	http://www.wikidata.org/entity/Q28	Hungary
http://www.wikidata.org/entity/Q131720366	Q131720366		
http://www.wikidata.org/entity/Q131720377	Q131720377	http://www.wikidata.org/entity/Q36	Poland
http://www.wikidata.org/entity/Q131720377	Q131720377	http://www.wikidata.org/entity/Q212	Ukraine
http://www.wikidata.org/entity/Q131730761	Q131730761	http://www.wikidata.org/entity/Q29	Spain
http://www.wikidata.org/entity/Q131730761	Q131730761	http://www.wikidata.org/entity/Q38	Italy
http://www.wikidata.org/entity/Q131730761	Q131730761	http://www.wikidata.org/entity/Q171852	Odesa Oblast
http://www.wikidata.org/entity/Q131737431	Scraps		
http://www.wikidata.org/entity/Q131749285	Q131749285		
http://www.wikidata.org/entity/Q131758761	Q131758761		
http://www.wikidata.org/entity/Q131834327	Kuhwet		
http://www.wikidata.org/entity/Q131852182	Zlijevka	http://www.wikidata.org/entity/Q215	Slovenia
http://www.wikidata.org/entity/Q131852182	Zlijevka	http://www.wikidata.org/entity/Q224	Croatia
http://www.wikidata.org/entity/Q131927111	sate klopo	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q132126116	Q132126116	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q132126118	Q132126118	http://www.wikidata.org/entity/Q17	Japan
http://www.wikidata.org/entity/Q132132567	Maskurolhi	http://www.wikidata.org/entity/Q826	Maldives
http://www.wikidata.org/entity/Q132156532	ärter med fläsk	http://www.wikidata.org/entity/Q20	Norway
http://www.wikidata.org/entity/Q132156532	ärter med fläsk	http://www.wikidata.org/entity/Q33	Finland
http://www.wikidata.org/entity/Q132156532	ärter med fläsk	http://www.wikidata.org/entity/Q34	Sweden
http://www.wikidata.org/entity/Q132156532	ärter med fläsk	http://www.wikidata.org/entity/Q35	Denmark
http://www.wikidata.org/entity/Q132172068	matambre arrollado	http://www.wikidata.org/entity/Q414	Argentina
http://www.wikidata.org/entity/Q132190451	Diavola pizza		
http://www.wikidata.org/entity/Q132543024	Q132543024	http://www.wikidata.org/entity/Q42585	Kingdom of Bohemia
http://www.wikidata.org/entity/Q133049544	Category:Likérová špička (Czech Republic)	http://www.wikidata.org/entity/Q213	Czech Republic
http://www.wikidata.org/entity/Q133160529	niglo		
http://www.wikidata.org/entity/Q133245973	kaszotto		
http://www.wikidata.org/entity/Q133261248	Q133261248	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q133269890	Gonré	http://www.wikidata.org/entity/Q965	Burkina Faso
http://www.wikidata.org/entity/Q133270012	beans on toast		
http://www.wikidata.org/entity/Q133328684	Q133328684	http://www.wikidata.org/entity/Q1019	Madagascar
http://www.wikidata.org/entity/Q133449295	As-sabʿa dūal	http://www.wikidata.org/entity/Q858	Syria
http://www.wikidata.org/entity/Q133451449	Hummus bil-lahm	http://www.wikidata.org/entity/Q858	Syria
http://www.wikidata.org/entity/Q133504015	Onunu		
http://www.wikidata.org/entity/Q133521439	Q133521439	http://www.wikidata.org/entity/Q1041	Senegal
http://www.wikidata.org/entity/Q133521585	Q133521585	http://www.wikidata.org/entity/Q1041	Senegal
http://www.wikidata.org/entity/Q133521607	Q133521607	http://www.wikidata.org/entity/Q1041	Senegal
http://www.wikidata.org/entity/Q133521632	Q133521632	http://www.wikidata.org/entity/Q1041	Senegal
http://www.wikidata.org/entity/Q133521643	Q133521643	http://www.wikidata.org/entity/Q1041	Senegal
http://www.wikidata.org/entity/Q133521658	Q133521658	http://www.wikidata.org/entity/Q1041	Senegal
http://www.wikidata.org/entity/Q133521675	Q133521675	http://www.wikidata.org/entity/Q1041	Senegal
http://www.wikidata.org/entity/Q133521709	Q133521709	http://www.wikidata.org/entity/Q1041	Senegal
http://www.wikidata.org/entity/Q133521758	Q133521758	http://www.wikidata.org/entity/Q1041	Senegal
http://www.wikidata.org/entity/Q133521768	Q133521768	http://www.wikidata.org/entity/Q1041	Senegal
http://www.wikidata.org/entity/Q133521777	Q133521777	http://www.wikidata.org/entity/Q1041	Senegal
http://www.wikidata.org/entity/Q133545451	Q133545451		
http://www.wikidata.org/entity/Q133545453	Q133545453		
http://www.wikidata.org/entity/Q133748072	Koba (sweet)	http://www.wikidata.org/entity/Q1019	Madagascar
http://www.wikidata.org/entity/Q133758660	Q133758660		
http://www.wikidata.org/entity/Q133817716	Q133817716	http://www.wikidata.org/entity/Q1019	Madagascar
http://www.wikidata.org/entity/Q133894419	Q133894419	http://www.wikidata.org/entity/Q750	Bolivia
http://www.wikidata.org/entity/Q134078348	Q134078348	http://www.wikidata.org/entity/Q21203	Aruba
http://www.wikidata.org/entity/Q134113306	Q134113306	http://www.wikidata.org/entity/Q965	Burkina Faso
http://www.wikidata.org/entity/Q134257497	Ami-meshi		
http://www.wikidata.org/entity/Q134298830	cherry tomatoes stuffed with cheese		
http://www.wikidata.org/entity/Q134298833	jalapeño peppers stuffed with cheese		
http://www.wikidata.org/entity/Q134328147	Q134328147		
http://www.wikidata.org/entity/Q134467534	cassava puree		
http://www.wikidata.org/entity/Q134472900	Q134472900		
http://www.wikidata.org/entity/Q134549691	Sahpye		
http://www.wikidata.org/entity/Q134593257	Q134593257	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q134613830	Q134613830	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q134621541	Category:Pizza romana		
http://www.wikidata.org/entity/Q134621860	Q134621860	http://www.wikidata.org/entity/Q252	Indonesia
http://www.wikidata.org/entity/Q134731318	Q134731318	http://www.wikidata.org/entity/Q212	Ukraine
http://www.wikidata.org/entity/Q134739964	mushrooms on toast		
http://www.wikidata.org/entity/Q134817183	Q134817183		
http://www.wikidata.org/entity/Q134960082	Q134960082		
http://www.wikidata.org/entity/Q135222814	Q135222814		
http://www.wikidata.org/entity/Q135319281	Arganak		
http://www.wikidata.org/entity/Q135334986	Plasas	http://www.wikidata.org/entity/Q117	Ghana
http://www.wikidata.org/entity/Q135334986	Plasas	http://www.wikidata.org/entity/Q1014	Liberia
http://www.wikidata.org/entity/Q135334986	Plasas	http://www.wikidata.org/entity/Q1044	Sierra Leone
http://www.wikidata.org/entity/Q6789614	Mattar paneer	http://www.wikidata.org/entity/Q668	India
http://www.wikidata.org/entity/Q6794563	zarb	http://www.wikidata.org/entity/Q23792	Palestine
http://www.wikidata.org/entity/Q6826082	Mexican pizza	http://www.wikidata.org/entity/Q96	Mexico
http://www.wikidata.org/entity/Q6827067	mi krop	http://www.wikidata.org/entity/Q869	Thailand
http://www.wikidata.org/entity/Q6863335	Minchee	http://www.wikidata.org/entity/Q148	People's Republic of China
http://www.wikidata.org/entity/Q6904753	Monte Cristo sandwich	http://www.wikidata.org/entity/Q30	United States
http://www.wikidata.org/entity/Q6909182	Aqît	http://www.wikidata.org/entity/Q41470	Kurdistan
http://www.wikidata.org/entity/Q6927204	Bêran	http://www.wikidata.org/entity/Q41470	Kurdistan
